id,title,description_snippet,source_name,published_at,query_player,primary_label,secondary_labels,confidence_score,confidence_note,detected_players,is_lotte_related,event_summary,key_players,lotte_stance,player_stance,game_ref,game_context
1228,"[야구] 롯데 나승엽 ""팬들 응원가 불러주셔서 울컥… 이기기만 하겠다""",6일 수원 케이티위즈파크에서 kt wiz와 롯데 자이언츠의 경기가 열렸다. 방문 경기를 펼친 롯데의 내야수 내야수 나승엽(24)은 4번 타자 1루수로 선발 출전했다. 그는 5타수 2안타(1홈런) 2득점 3타점을 올리며 팀의 8-1 승리에...,www.newscj.com,2026-05-07T11:42:00,,MATCH_RELATED,INTERVIEW,0.9,,,True,나승엽이 팬들의 응원에 힘입어 좋은 성적을 냈다.,나승엽,positive,,True,해당 날짜 경기 없음
1229,"1회 연속 실책으로 아쉬운 실점, 그러나 비슬리는 야수 탓하지 않았다…...",롯데 자이언츠 외국인 투수 제레미 비슬리의 강한 멘탈이 화제다. 야수 실책으로 주지 않아도 될 점수를 내줬다. 오히려 비슬리는 감사를 전했다. 비슬리는 6일 수원 KT 위즈파크에서 열린 2026 신한 SOL KBO리그 KT와의...,www.mydaily.co.kr,2026-05-07T11:41:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,비슬리가 실책에도 불구하고 긍정적인 태도를 보였다.,제레미 비슬리,neutral,,True,해당 날짜 경기 없음
1230,"팬에게 '뚱녀' 막말 내뱉은 최충연, KBO도 나섰다 [포크뉴스]","지난해 12월 지인들과 있던 자리에서 여성들로부터 사진 촬영을 요청 받은 롯데 자이언츠 투수 최충연 선수. 그런데, 대뜸 외모 비하 발언을 내뱉습니다. ▶ 인터뷰 : 최충연 / 롯데 자이언츠 투수 - ""진짜 타이어, 이거...",www.mbn.co.kr,2026-05-07T11:28:00,,ETC,,0.9,,,True,최충연의 외모 비하 발언이 논란이 되고 있다.,최충연,negative,,False,해당 날짜 경기 없음
1231,"롯데 2루 주인 복귀, 한태양 공백 없다…'고승민 효과' 바로 나왔다 [수...",롯데 자이언츠 내야수 고승민이 1군 복귀와 동시에 존재감을 발휘하고 있다. 2루수의 주인이 돌아오면서 2군으로 내려간 한태양의 공백도 전혀 느껴지지 않는다. 김태형 감독이 이끄는 롯데는 지난 6일 수원 KT...,www.xportsnews.com,2026-05-07T11:22:00,,INJURY_ROSTER,,1.0,,,True,고승민의 복귀로 롯데의 2루수 공백이 메워졌다.,고승민,positive,,False,해당 날짜 경기 없음
1232,"'홈런-홈런-홈런' KIA 새 외인 대박 조짐, KBO 역대 5번째 기록 작성했다...","카스트로는 지난달 25일 광주 롯데 자이언츠전을 소화하던 중 왼쪽 햄스트링(허벅지 뒤 근육)을 다쳤다. KIA는 대체 외국인 선수 제도를 활용하기로 했고, 빠르게 영입 작업에 나섰다. 후보군에 오른 선수들을 살핀...",www.xportsnews.com,2026-05-07T11:06:00,,TRANSACTION_CONTRACT,,1.0,,,True,KIA가 외국인 선수 영입을 추진하고 있다.,,neutral,,False,해당 날짜 경기 없음
1233,"두산 팔로우한 '호주 국대 1루수', SNS에서는 '외국인 목격담'까지…혹...",지난 2025-2026시즌 ABL에서는 39경기 타율 0.292 7홈런 26타점 OPS 0.895의 성적을 남겼다 3월 WBC에서는 일본전에서 오타 타이세이(요미우리 자이언츠)를 상대로 홈런을 치기도 했으나 종합적으로는 4경기 타율 0.143(14타수...,www.sportalkorea.com,2026-05-07T11:00:00,,ETC,,,gpt_missing_index,,True,호주 국대 1루수가 SNS에서 외국인 목격담으로 화제.,,neutral,,False,해당 날짜 경기 없음
1234,"'마침내 터졌다' 나승엽 시즌 1호포+3타점…롯데, KT 꺾고 완승",|중앙이코노미뉴스 김영진 기자|  롯데 자이언츠가 5월 6일 수원케이티위즈파크에서 열린 2026 신한 SOL KBO리그 KT 위즈전에서 8-1로 승리했다. 롯데 자이언츠 제공 롯데는 장단 16안타를 몰아치며 전날 패배를 설욕했고...,www.joongangenews.com,2026-05-07T10:56:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,,True,나승엽이 시즌 첫 홈런과 3타점으로 팀 승리에 기여했다.,나승엽,positive,,True,해당 날짜 경기 없음
1235,"야구장에 자욱했던 연기, 아찔했던 '23분'…외부 화재 소동에도 흔들리...","뜻밖의 중단에도 롯데 자이언츠의 타선이 식지 않았다. 지난 6일 KT 위즈의 홈구장인 수원 KT위즈파크에서 열린 롯데와 KT의 2026 신한 SOL KBO리그 정규시즌 경기 도중, 인근 분리수거장에서 발생한 화재로 경기가 일시...",www.mhnse.com,2026-05-07T10:50:00,,MATCH_RELATED,ETC,0.9,,,True,화재로 경기가 중단되었지만 롯데 타선은 흔들리지 않았다.,,neutral,,True,해당 날짜 경기 없음
1236,"'징계 복귀' 나승엽·고승민, 롯데 대승 이끈 막강 화력",합작 5타점 3득점 맹타…선두 KT 마운드 무너뜨리며 팀 분위기 반전 롯데자이언츠가 나승엽과 고승민의 활약으로 선두 KT위즈에 승리했다. 롯데는 6일 수원케이티위즈파크에서 열린 2026 신한 SOL KBO리그 KT와 원정...,www.sisajournal.com,2026-05-07T10:27:00,,INJURY_ROSTER,,1.0,,,True,나승엽과 고승민의 활약으로 롯데가 KT를 이겼다.,나승엽;고승민,positive,,True,해당 날짜 경기 없음
1237,의문의 연기 덮쳐 23분간 멈춘 '롯데-KT'... 알고보니 야구장 밖 '담배꽁...,지난 6일 열린 '2026 신한 쏠 KBO리그' 롯데 자이언츠와 KT 위즈의 맞대결 도중 갑작스러운 연기가 그라운드를 덮치며 7회 말 경기가 약 23분간 지연됐다. 현장 확인 결과 불은 경기장 외부 쓰레기장에서 시작됐으며...,www.insight.co.kr,2026-05-07T10:24:00,,MATCH_RELATED,,0.9,,,True,경기 중 연기로 23분간 지연된 롯데-KT 경기.,,neutral,,True,해당 날짜 경기 없음
1238,"277일째 무승 수렁…롯데 '안경 에이스' 박세웅, 6전7기 첫 승 도전",프로야구 롯데 자이언츠의 '안경 에이스' 박세웅의 체면이 말이 아니다. 어느새 개인 11연패에 빠졌다. 올 시즌 7번째 선발 마운드에 오르는 박세웅이 개인 연패 탈출과 함께 팀의 상승세를 이어갈 수 있을까. 박세웅은...,www.newsis.com,2026-05-07T10:24:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,"박세웅, 11연패 탈출을 노리는 상황.",박세웅,negative,,False,해당 날짜 경기 없음
1239,"'사실상 데뷔전서 MVP' SD 송성문, '유격수 가능성 입증'-타석에선 무안...",송성문은 7일(한국시간) 미국 캘리포니아주 샌프란시스코 오라클 파크에서 열린 샌프란시스코 자이언츠와 2026 미국프로야구 메이저리그(MLB) 원정경기에서 9번 타자 유격수로 선발 출전해 2타수 무안타 1삼진으로...,www.starnewskorea.com,2026-05-07T10:17:00,,ETC,,,gpt_missing_index,,True,"송성문, MLB 데뷔전에서 유격수 가능성을 입증.",송성문,neutral,,False,해당 날짜 경기 없음
1240,KIA 믿었던 '원투펀치' 동반 부진에 마운드 비상,시즌 4승을 거뒀으며 지난달 24일 광주 롯데 자이언츠전에서는 선발로 등판해 완봉을 해내기도 했다. 하지만 그 여파인 탓인지 4월 30일 창원 NC 다이노스전에서 5이닝 85구 4실점을 당하며 패전 투수가 됐다. 외국인...,www.jnilbo.com,2026-05-07T10:13:00,,ETC,,,gpt_missing_index,,True,KIA의 원투펀치가 부진하며 마운드에 비상이 걸렸다.,,neutral,,False,해당 날짜 경기 없음
1241,"현장은 아수라장, 경기까지 중단…어제 롯데-kt전 야구장 발칵 뒤집은 ...","연기가 그라운드를 덮친 순간, 경기도 관중도 모두 멈췄다.지난 6일 오후 수원 KT위즈파크에서 벌어진 롯데 자이언츠와 kt 위즈의 경기가 느닷없이 중단됐다. 원인은 야구장 외부 쓰레기장에서 발생한 화재였다. 1만...",www.wikitree.co.kr,2026-05-07T10:12:00,,MATCH_RELATED,,0.9,,,True,롯데와 kt의 경기가 화재로 중단됐다.,,negative,,False,해당 날짜 경기 없음
1242,"[KBO] 롯데, 선두 KT 완파..2위 LG 1위 반게임 차 추격",한강타임즈 백진아 기자 = 롯데 자이언츠가 단독 선두 KT 위즈를 완파했다. 롯데는 지난 6일 수원 KT위즈파크에서 벌어진 2026 신한 쏠 KBO리그 원정 경기에서 KT를 8-1로 꺾었다. 이날 승리로 롯데는 시즌 13승...,www.hg-times.com,2026-05-07T10:04:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,,True,롯데가 KT를 완파하며 2위 LG를 추격했다.,,positive,,True,해당 날짜 경기 없음
1243,"프로의 벽 확인한 롯데 신인왕 후보 박정민, 6일 KT전 무실점 투구 의미",롯데 자이언츠 신인 우완 투수 박정민(23)이 반등 발판을 만들었다. 박정민은 지난 6일 수원 케이티위즈파크에서 열린 2026 KBO리그 정규시즌 KT 위즈와의 원정 주중 3연전 2차전에서 소속팀 롯데가 8-1로 앞선 8회 말...,isplus.com,2026-05-07T10:01:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,박정민이 KT전에서 무실점 투구로 반등했다.,박정민,positive,,False,해당 날짜 경기 없음
1244,'승리 확률 13.5% → 100%' 개막 7경기 무안타 타자의 대반전 끝내기,"지난 주중 대전 원정을 2승1패 '위닝시리즈'로 장식한 후, 주말 롯데 자이언츠를 홈에서 만나 모든 게 꼬이면서 스윕패를 당했다. 여기에 5일 NC와의 시리즈 첫 경기마저 연장 11회 무승부. 양팀 모두 역전 다시 동점, 또...",www.sportschosun.com,2026-05-07T10:01:00,,MATCH_RELATED,,0.9,,,True,롯데가 NC와의 시리즈에서 무승부를 기록했다.,,negative,,False,해당 날짜 경기 없음
1245,"“아직도 죄송스러워, 이기기만 하겠다”…속죄의 맹활약 펼친 롯데 나...",앞으로 매 경기 이기기만 하겠다.” 나승엽(롯데 자이언츠)이 앞으로의 활약을 예고했다. 김태형 감독이 이끄는 롯데는 6일 수원 KT위즈파크에서 열린 2026 프로야구 KBO리그 정규시즌 원정경기에서 이강철 감독의...,www.mk.co.kr,2026-05-07T09:42:00,,INTERVIEW,PERFORMANCE_ANALYSIS,0.9,,,True,나승엽이 앞으로의 활약을 다짐했다.,나승엽,positive,,False,해당 날짜 경기 없음
1246,불씨 남은 채 버린 담배꽁초 때문에...야구팬 혼란 만든 '경기 중단' 사...,"6일 수원 KT위즈파크에서 열린 2026 신한 SOL KBO리그 롯데 자이언츠와 KT 위즈의 경기가 화재 여파로 중단됐습니다. 롯데가 6-1로 앞선 7회초, 선두타자 빅터 레이예스가 2루타로 추가 득점 기회를 만든 상황에서 김갑수...",www.ytn.co.kr,2026-05-07T09:36:00,,MATCH_RELATED,ETC,0.9,,,True,담배꽁초로 인해 롯데와 KT의 경기가 중단됐다.,,negative,,False,해당 날짜 경기 없음
1247,"'징계 복귀' 고승민-나승엽, 위기의 롯데 구할까","▲  지난 2월 대만 전지훈련 중 도박장에 출입해 징계를 받고 복귀한 프로야구 롯데 자이언츠 김세민(왼쪽부터), 고승민, 나승엽이 5일 경기도 수원케이티위즈파크에서 경기 시작에 앞서 취재진 질문에 답하고 있다....",www.ohmynews.com,2026-05-07T09:31:00,,INJURY_ROSTER,,1.0,,,True,징계 복귀한 선수들이 롯데를 구할지 주목된다.,고승민;나승엽,neutral,,False,해당 날짜 경기 없음
1248,"롯데 최충연, 여성 팬에 ""타이어보다 못한 뚱녀"" 막말…KBO 징계 검토",팬의 외모를 비하하며 '막말' 논란에 휘말린 롯데 자이언츠 투수 최충연에 대해 KBO가 징계 검토에 들어갔다. 6일 문화체육관광부에 따르면 KBO는 국민신문고를 통해 접수된 관련 민원에 대해 현재 사실관계 확인과 내부...,www.topstarnews.net,2026-05-07T09:30:00,,ETC,,0.9,,,True,최충연이 팬 비하 발언으로 논란에 휘말렸다.,최충연,negative,,False,해당 날짜 경기 없음
1249,담배꽁초 하나에 경기 중단…수원 야구장 '연기 소동' [이슈PICK],6일 수원 KT위즈파크에서 열린 롯데 자이언츠와 KT 위즈의 2026 신한 SOL KBO리그 경기에서는 예상치 못한 '연기 소동'이 발생했다. 상황은 7회초 벌어졌다. 롯데가 6-1로 앞선 가운데 선두타자 빅터 레이예스가 2루타를 치며...,www.metroseoul.co.kr,2026-05-07T09:28:00,,MATCH_RELATED,ETC,0.9,,,True,롯데와 KT의 경기 중 담배꽁초로 인한 연기 소동 발생.,,neutral,,True,해당 날짜 경기 없음
1250,"""야구장 여신 811만뷰→AI였다…국내 야덕들이 바로 알아챈 이유""","두산과 한화를 시작으로 기아 타이거즈, 롯데 자이언츠, LG 트윈스 등 다른 구단 버전의 AI 영상과 사진이 대량으로 제작·유포되고 있으며, ""○○ 야구여신 만들어줘"" 식의 AI 콘텐츠 제작 요청도 유행하고 있다....",www.jnilbo.com,2026-05-07T09:08:00,,ETC,,,gpt_missing_index,,True,AI로 제작된 야구장 여신 콘텐츠가 유행하고 있다.,,neutral,,False,해당 날짜 경기 없음
1251,"롯데자이언츠, KT에 8대1 완승","부산MBC)프로야구 롯데자이언츠가 어제(6) 수원KT위즈파크에서 열린 KT와의 원정 경기에서 8대1로 승리했습니다.1회 말 선취점을 내준 롯데는 3회 초 1사 1·2루에서 고승민의 2타점 2루타로 경기를 뒤집었고, 6회 초...",busanmbc.co.kr,2026-05-07T09:02:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,,True,롯데가 KT를 상대로 8대1로 완승을 거두었다.,,positive,,True,해당 날짜 경기 없음
1252,"[게임노트] 2026년 5월 6일...'정준재 끝내기 2루타' SSG, 9회말 뒤집기쇼...","[수원] 롯데 [8:1] kt / 관중 12,531 [승]비슬리 [패]보쉴리 수원을 방문한 롯데 자이언츠는 단독 선두 kt wiz를 8-1로 대파했다. kt는 1회말 볼넷을 고른 김민혁이 2루 도루와 상대 악송구로 3루까지 간 뒤 최원준의...",www.thesportstimes.co.kr,2026-05-07T09:02:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,,True,롯데가 KT를 대파하며 관중 앞에서 승리를 거두었다.,,positive,,True,해당 날짜 경기 없음
1253,"재선 무덤 '동래구청장'...장준용 ""중단 없는 동래 발전 필요""",박형준 후보는 동래구에 사직야구장을 메이저리그급으로 재건축하겠다는 공약을 내놓았습니다. 최근 국토교통부 중앙투자심사를 통과하며 국비 확보를 통해 본격적으로 궤도에 오른 상황입니다. 장준용은 박형준 후보와...,news.bbsi.co.kr,2026-05-07T09:00:00,,ETC,,,gpt_missing_index,,True,동래구청장 후보가 사직야구장 재건축 공약을 발표했다.,,neutral,,False,해당 날짜 경기 없음
1254,[스타in수원] 선두 KT 타선 잠재운 롯데 비슬리...리그 최강 선발 자리 ...,이웅희 기자·한지용 인턴기자 = 프로야구 롯데 자이언츠 외국인 투수 제레미 비슬리가 선두 KT 위즈 타선을 잠재우며 리그 최상위급 선발 기량임을 입증했다. 비슬리는 6일 수원 KT위즈파크에서 열린 2026 신한 SOL...,www.newspim.com,2026-05-07T08:51:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,비슬리가 KT 타선을 잠재우며 리그 최상위급 기량을 입증했다.,제레미 비슬리,positive,,True,해당 날짜 경기 없음
1255,"음주운전 이어 ""뚱녀"" 팬 조롱까지... 롯데 최충연, KBO 제재 받는다","프로야구 롯데 자이언츠 투수 최충연이 여성 팬을 비하했다는 논란에 휩싸인 가운데 KBO가 본격적인 징계 검토에 들어갔다. 지난 6일 문화체육관광부에 따르면 KBO는 국민신문고에 접수된 관련 민원에 ""현재 조사와 내부...",www.insight.co.kr,2026-05-07T08:48:00,,TRANSACTION_CONTRACT,ETC,0.9,,,True,최충연이 팬을 비하해 KBO 제재를 받을 예정이다.,최충연,negative,,False,해당 날짜 경기 없음
1256,"'롯데 최초-최다' 투수진 모두의 멘토, 울림을 준 147km…'구스타'의 야...","프로야구 롯데 자이언츠는 구단 전통적으로 ‘불펜 잔혹사’를 겪었던 팀이다. 잠깐 반짝였던 선수들이 없던 것은 아니지만, 구단을 대표할 수 있는 불펜 투수이자 내세울 수 있는 얼굴이 없었다. 지금은 아니다....",www.osen.co.kr,2026-05-07T08:41:00,,PERFORMANCE_ANALYSIS,ETC,0.9,,,True,롯데의 불펜 투수들이 구단의 전통을 이어가고 있다.,,positive,,False,해당 날짜 경기 없음
1257,불씨 남은 담배꽁초 때문에...KBO '경기 중단' 사태,"6일 수원 KT위즈파크에서 열린 2026 신한 SOL KBO리그 롯데 자이언츠와 KT 위즈의 경기가 화재 여파로 중단됐다. 롯데가 6-1로 앞선 7회초, 선두타자 빅터 레이예스가 2루타로 추가 득점 기회를 만든 상황에서 김갑수 주심이...",www.ytn.co.kr,2026-05-07T08:35:00,,MATCH_RELATED,ETC,0.9,,,True,롯데와 KT의 경기가 화재로 중단됐다.,,neutral,,True,해당 날짜 경기 없음
1258,"""롯데 좋은 흐름 타고 있어""…3G 연속 QS 비슬리, 거인 '뉴 에이스' 꿰찼...",롯데 자이언츠 외국인 투수 제레미 비슬리가 '거인군단'의 새 에이스로 거듭나고 있다. 1위를 달리고 있는 KT 위즈 타선을 압도하고 시즌 3승을 수확했다. 김태형 감독이 이끄는 롯데는 6일 수원 KT위즈파크에서 열린...,www.xportsnews.com,2026-05-07T08:20:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,제레미 비슬리가 롯데의 새 에이스로 자리잡았다.,제레미 비슬리,positive,,True,해당 날짜 경기 없음
1259,“청년 모이는 도시”…“명품 교육 도시”,"또, 사직야구장 재건축에 따라 동래온천과 사직구장을 연결하는 스포츠 기반 시설 건립 계획도 공약으로 내걸었습니다. 구청장 재임 때 받은 공약 이행률 '최우수' 등급과 월급 기부 이행 경험을 바탕으로 약속을 지키는...",news.kbs.co.kr,2026-05-07T08:09:00,,ETC,,,gpt_missing_index,,True,사직야구장 재건축과 관련된 공약이 발표됐다.,,neutral,,False,해당 날짜 경기 없음
1260,"""타이어보다 못한 뚱녀"" 막말…'롯데' 최충연, 2군 강등 이어 징계 검토",롯데 자이언츠 소속 투수 최충연이 여성 팬 외모 비하 발언으로 '막말 논란'에 휩싸인 가운데 KBO가 징계 검토에 착수했다. 지난 6일 뉴스1에 따르면 문화체육관광부는 국민신문고를 통해 접수된 '롯데 자이언츠 최충연...,www.sidae.com,2026-05-07T08:02:00,,TRANSACTION_CONTRACT,ETC,0.9,,,True,최충연이 여성 팬 비하 발언으로 논란에 휘말렸다.,최충연,negative,,False,해당 날짜 경기 없음
1261,"이정후·송성문, '코리안 더비'서 무안타…샌디에이고 5-1 승리",미국 프로야구 메이저리그(MLB)에서 코리안 더비 맞대결을 벌인 이정후(샌프란시스코 자이언츠)와 송성문(샌디에이고 파드리스)이 나란히 무안타로 침묵했다. 샌디에이고는 7일(한국 시간) 미국 캘리포니아주...,www.newsis.com,2026-05-07T08:01:00,,ETC,,,gpt_missing_index,,True,이정후와 송성문이 코리안 더비에서 무안타를 기록했다.,이정후;송성문,neutral,,False,해당 날짜 경기 없음
1262,"타격감 절정! 30경기 빠졌던 선수 맞나…고승민 또 약속했다 ""선수 이전...","""선수 이전에 좋은 사람이 되겠습니다"" 롯데 자이언츠 고승민은 6일 수원 KT위즈파크에서 열린 2026 신한은행 SOL Bank KBO리그 KT 위즈와 팀 간 시즌 4차전 원정 맞대결에 2루수, 2번 타자로 선발 출전해 5타수 2안타 2타점...",www.spotvnews.co.kr,2026-05-07T08:00:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS;INTERVIEW,0.9,,,True,고승민이 타격감이 절정에 달하며 팀에 기여하겠다고 다짐했다.,고승민,positive,,True,해당 날짜 경기 없음
1263,[굿모닝위즈·33] ‘부실이’ 말고 ‘복실이’로 돌아와,"롯데 자이언츠는 이날 경기에서 장단 16안타를 몰아치며 kt 마운드를 폭격했다. 보쉴리가 6이닝 6실점, 주권이 1이닝 2실점하며 완전히 무너졌다. 패색이 짙어진 경기였지만, 이후 마운드에 올라 8·9회를 씩씩하게...",www.kyeongin.com,2026-05-07T07:58:00,,MATCH_RELATED,,0.9,,,True,롯데가 kt 마운드를 폭격하며 승리했다.,,positive,,True,해당 날짜 경기 없음
1264,"김태형 감독도 반긴 '불펜 마당쇠' 정현수 반등...""중요한 순간에 다시...",김태형 롯데 자이언츠 감독도 '불펜 살림꾼' 정현수(25)의 반등을 반겼다. 롯데 좌완 투수 정현수는 지난 5일 수원 케이티위즈파크에서 열린 2026 KBO리그 정규시즌 KT 위즈와의 원정 주중 3연전 1차전에서 롯데가 2-4로 지고...,isplus.com,2026-05-07T07:52:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,정현수가 중요한 순간에 반등하며 감독의 기대를 받았다.,정현수,positive,,True,해당 날짜 경기 없음
1265,"""응원가 안 불러주실 줄 알았는데…"" 돌아온 탕아 나승엽, 롯데 팬 사랑...","30경기 출장 정지 징계를 마치고 돌아온 나승엽(롯데 자이언츠)이 팬들의 사랑 덕분에 맹타를 휘둘렀다. 나승엽은 6일 수원 KT 위즈파크에서 열린 2026 신한 SOL KBO리그 KT와의 원정 경기에 4번 타자, 1루수로 선발 출전해...",www.mydaily.co.kr,2026-05-07T07:41:00,,MATCH_RELATED,PERFORMANCE_ANALYSIS,0.9,,,True,나승엽이 팬들의 사랑으로 맹타를 휘둘렀다.,나승엽,positive,,True,해당 날짜 경기 없음
1266,"류현진의 존재 이유, 한화의 구세주","롯데 자이언츠는 나승엽의 3타점 활약을 앞세워 kt 위즈를 8-1로 대파했다. '디펜딩 챔피언' LG 트윈스는 두산 베어스를 6-1로 제압했고, 삼성 라이온즈는 키움에 2-1 승리를 챙겼다. 뉴데일리 최용재",www.newdaily.co.kr,2026-05-07T07:36:00,,MATCH_RELATED,,0.9,,,True,롯데가 나승엽의 활약으로 kt를 대파했다.,나승엽,positive,,True,해당 날짜 경기 없음
1267,"담배꽁초가…'롯데-KT전' 야구장 뒤덮은 연기, 1만 관중 '깜짝' 무슨 일",지난 6일 수원 KT위즈파크에서는 '2026 신한 쏠 KBO리그' 롯데 자이언츠와 KT 위즈경기가 진행됐다. 사건은 7회 초 발생했다. 경기 도중 갑작스럽게 연기가 유입되면서 야구장을 가득 채웠고 약 23분간 경기가 중단됐다. 짙은...,www.sidae.com,2026-05-07T07:27:00,,ETC,,0.9,,,True,경기 중 갑작스러운 연기로 23분간 중단됐다.,,neutral,,False,해당 날짜 경기 없음
1268,"KBO 프로야구, 6일 경기 결과→현재 팀 순위?","지난 6일(수) 오후 6시 30분에는 두산 베어스-LG 트윈스(서울 잠실야구장), NC 다이노스-SSG 랜더스(인천 SSG랜더스필드), 롯데 자이언츠-KT wiz(수원 KT위즈파크), 키움 히어로즈-삼성 라이온즈(대구...",www.topstarnews.net,2026-05-07T07:22:00,,ETC,,0.9,,,True,6일 KBO 리그 경기 결과와 팀 순위가 발표됐다.,,neutral,,False,해당 날짜 경기 없음
1269,"'외인 최다승 3위' 롯데 35승 그 투수, 트리플A서 5이닝 KKKK 무실점 호투...",프로야구 롯데 자이언츠에서 활약했던 투수 찰리 반즈가 마이너리그 경기에서 무실점 투구를 했다. 시카고 컵스 산하 트리플A 아이오와 컵스에서 활약 중인 반즈는 7일(이하 한국시간) 미국 아이오와주에 있는...,www.osen.co.kr,2026-05-07T07:21:00,,TRANSACTION_CONTRACT,,0.9,,,True,찰리 반즈가 마이너리그에서 무실점 투구를 했다.,찰리 반즈,neutral,,False,해당 날짜 경기 없음
1270,"‘야유 없었다’ 도박 파문에도 쏟아진 응원가, 논란 속 복귀→울컥하다...","도박 징계 이후 처음 그라운드에 선 나승엽을 향해 롯데 자이언츠 팬들은 야유 대신 응원가를 불렀고, 그는 승부의 쐐기를 박는 홈런으로 화답했다. 나승엽은 “솔직히 응원가를 안 불러주실 줄 알았다”라며 울컥한...",www.osen.co.kr,2026-05-07T07:19:00,,INJURY_ROSTER,,1.0,,,True,팬들이 나승엽을 응원하며 홈런으로 화답했다.,나승엽,positive,,False,해당 날짜 경기 없음
1277,"“타이어보다 못한 뚱녀”…팬 외모 비하 논란 최충연, KBO 징계 검토",프로야구 롯데 자이언츠 투수 최충연의 여성 팬 비하 발언 논란과 관련해 KBO가 징계 검토에 착수했다. 6일 문화체육관광부에 따르면 KBO는 국민신문고를 통해 접수된 관련 민원에 대해 “현재 조사와 내부 검토가 진행...,www.joongang.co.kr,2026-05-07T06:50:00,,ETC,,,gpt_missing_index,,True,최충연의 여성 팬 비하 발언 논란으로 KBO가 징계 검토에 착수했다.,최충연,negative,,False,해당 날짜 경기 없음
1278,"야구장 뒤덮은 연기에 1만 관중 깜짝...""외부 담배꽁초에 불"" 아찔 상황",지난 6일 수원 KT위즈파크에서 벌어진 '2026 신한 쏠 KBO리그' 롯데 자이언츠와 KT 위즈경기 도중 갑작스럽게 연기가 유입되면서 7회 약 23분간 경기가 중단됐다. 짙은 연기가 빠르게 그라운드까지 번지며 시야 확보가...,www.mt.co.kr,2026-05-07T06:46:00,,ETC,,,gpt_missing_index,,True,경기 중 갑작스러운 연기로 7회 약 23분간 경기가 중단됐다.,,negative,,True,해당 날짜 경기 없음
1279,안산 차량 돌진으로 4명 다쳐…종로에선 버스 추돌로 11명 부상,"이 불로 다친 사람은 없었지만 연기가 경기장으로 들어오면서 프로야구 롯데 자이언츠와 kt wiz의 경기가 7회 초, 약 20분간 중단됐다가 재개됐습니다. KBS 뉴스 민정희입니다. 촬영기자:서원철/영상편집:김종선/영상제공...",news.kbs.co.kr,2026-05-07T06:27:00,,INJURY_ROSTER,,1.0,,,True,연기가 경기장으로 들어와 경기가 20분간 중단됐다.,,negative,,True,해당 날짜 경기 없음
1280,"3G 연속 QS...인성 좋고 열정 가득한 비슬리, 복덩이 외국인 투수 얻은 ...",롯데 자이언츠 외국인 투수 제레미 비슬리(31)가 세 경기 연속 퀄리티스타트(QS·6이닝 3자책점 이하 투구)를 기록하며 KBO리그에 완벽하게 적응한 모습을 보였다. 비슬리는 6일 수원 케이티위즈파크에서 열린 2026 KBO리그...,isplus.com,2026-05-07T06:08:00,,PERFORMANCE_ANALYSIS,MATCH_RELATED,0.9,,,True,비슬리가 세 경기 연속 퀄리티스타트를 기록하며 적응했다.,제레미 비슬리,positive,,True,해당 날짜 경기 없음
1281,대체 마무리도 못 정했는데…4번타자까지 잃은 LG,개막전 선발 투수를 맡은 요니 치리노스가 지난달 16일 롯데 자이언츠전을 끝으로 팔꿈치 부상으로 이탈했다. 지난해 데뷔 첫 두 자릿수 승리를 따낸 '차세대 토종 에이스' 손주영은 개막 직전 옆구리를 다쳐 아직...,www.news1.kr,2026-05-07T06:00:00,,INJURY_ROSTER,,1.0,,,True,롯데 자이언츠의 부상으로 인한 선수 이탈이 심각하다.,요니 치리노스;손주영,negative,,False,해당 날짜 경기 없음
1282,"팬에 ""뚱녀"" 막말한 최충연…2군 강등 이어 KBO 징계 검토","여성 팬 외모를 비하하는 발언으로 '막말' 논란을 빚은 롯데 자이언츠 투수 최충연에 대해 KBO가 징계 검토에 들어갔다. 6일 뉴스1에 따르면, 국민신문고를 통해 접수된 '롯데 자이언츠 최충연 선수에 대한 품위손상 행위...",www.mt.co.kr,2026-05-07T05:55:00,,TRANSACTION_CONTRACT,ETC,0.9,,,True,최충연이 팬에게 막말을 해 KBO 징계 검토 중이다.,최충연,negative,,False,해당 날짜 경기 없음
